推荐日,推荐排名,推荐度,代码,名称,推荐日收盘,T+1涨跌%,T+2累计%,T+3累计%,T+4累计%,T+5累计%,5日最高涨幅%,5日最低涨幅%,5日结果,首个+3%日,5日最佳收盘T+N,启动评分,MACD收口评分,MACD阶段,MACD窗口阶段,MACD开口收缩%,MACD收口3日%,MACD收口5日%,MACD收口效率,MACD标准化开口,MACD缠结,严格匹配度,最新价,所属行业,主题标签,流通市值(亿),参考总市值(亿),市值状态,市值数据源,筹码结构,收盘交易状态,激进买点,保守买点,激进止损,保守止损,激进止盈,保守止盈,关注理由,T+1开盘买入,买入价,交易结果,持有交易日,卖出价,净收益%,第一止盈%,第二止盈%,软止损%,硬止损%,首止盈卖出仓位%,首次止盈日,最终清仓日,最高浮盈%,最大浮亏%,交易备注,原T+5收盘%
2026-08-28,1,94.1,000892,欢瑞世纪,3.91,9.97,20.97,32.99,29.92,42.97,46.29,3.07,完整5日,T+1,T+5,100.0,100.0,死叉强收口｜启动临界窗口,3,34.5,51.08,36.37,,0.1114,否,88.0,3.91,暂无同日行业数据,未分类,,,未取得市值,,66/100｜筹码结构较好,结构偏弱，不建议因为低价或历史涨停次数单独介入,3.88~3.88（承接/回踩）,4.34~4.38（突破确认）,3.79,4.19,4.33 / 4.33,4.58 / 4.74,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约6.0%，近5日约4.5%，上涨速度相对温和，没有明显进入加速末端。近期5/20成交量比约0.59，量能处于收缩状态，但当前量比约2.16，启动力度还需要继续观察。过去250个交易日有23次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.2%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约34.5%，近3日持续修复，符合本策略重点关注的死叉衰竭形态。,是,4.04,强势止盈/清仓,2,4.44,4.3,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,17.08,-0.25,2026-08-31盘中达到第一止盈，但T+1不可卖；2026-09-01达到第一止盈：卖出50%；盘中达到涨停级别，剩余仓位清仓,42.97
2026-08-28,2,92.2,000859,国风新材,9.05,-1.1,1.88,-2.21,-1.55,-1.1,3.76,-3.31,完整5日,,T+2,100.0,77.0,死叉明显收口｜核心窗口,2,29.8,28.99,-6462.19,,0.1005,否,65.0,9.05,暂无同日行业数据,未分类,,,未取得市值,,66/100｜筹码结构较好,结构偏弱，不建议因为低价或历史涨停次数单独介入,8.96~8.99（承接/回踩）,10.56~10.64（突破确认）,8.77,10.25,10.53 / 10.53,11.06 / 11.39,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约9.3%，近5日约2.0%，上涨速度相对温和，没有明显进入加速末端。近期5/20成交量比约0.56，量能处于收缩状态，但当前量比约2.10，启动力度还需要继续观察。过去250个交易日有21次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约1.9%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约29.8%，近2日持续修复，符合本策略重点关注的死叉衰竭形态。,是,8.88,移动止盈退出,3,8.85,1.13,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,5.74,-1.46,2026-09-01达到第一止盈：卖出50%；2026-09-02从峰值回撤约2.8%后退出,-1.1
2026-08-28,3,88.2,000990,诚志股份,6.68,0.45,2.25,0.15,-0.9,-3.14,3.74,-3.89,完整5日,,T+2,100.0,100.0,死叉强收口｜启动临界窗口,3,69.44,78.95,68.66,,0.0349,否,95.0,6.68,暂无同日行业数据,未分类,,,未取得市值,,66/100｜筹码结构较好,中期趋势仍在，但短线位置一般，更适合等待回踩确认,6.49~6.52（承接/回踩）,7.17~7.22（突破确认）,6.38,6.99,7.15 / 7.15,7.46 / 7.65,当前仍站在20日线之上，20日线相对60日线高约2.2%，但短线均线结构还不算特别强。近20日上涨约3.6%，近5日约4.5%，上涨速度相对温和，没有明显进入加速末端。5/20成交量比约0.75，前期有明显缩量，而当前量比约1.48，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.9%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约69.4%，近3日持续修复，符合本策略重点关注的死叉衰竭形态。,是,6.66,移动止盈退出,3,6.69,1.53,3.0,6.0,-3.0,-6.0,50.0,T+2,T+3,4.05,-1.95,2026-09-01达到第一止盈：卖出50%；2026-09-02从峰值回撤约2.2%后退出,-3.14
2026-08-28,4,82.3,600266,城建发展,4.27,-1.17,-0.47,-1.87,-0.94,0.7,6.56,-3.98,完整5日,,T+5,100.0,77.0,死叉强收口｜启动临界窗口,3,49.36,49.79,-210.55,,0.0472,否,95.0,4.27,暂无同日行业数据,未分类,,,未取得市值,,66/100｜筹码结构较好,中期趋势仍在，但短线位置一般，更适合等待回踩确认,4.17~4.20（承接/回踩）,4.81~4.85（突破确认）,4.05,4.66,4.80 / 4.80,5.05 / 5.21,当前仍站在20日线之上，20日线相对60日线高约2.2%，但短线均线结构还不算特别强。近20日上涨约2.9%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.70，前期有明显缩量，而当前量比约1.18，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有7次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.6%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约49.4%，近2日持续修复，符合本策略重点关注的死叉衰竭形态。,是,4.5,T+5收盘退出,5,4.3,-4.64,3.0,6.0,-3.0,-6.0,50.0,,T+5,1.11,-8.89,2026-09-01触发软止损预警；2026-09-02触发软止损预警；2026-09-03触发软止损预警；2026-09-04触发软止损预警,0.7
2026-08-28,5,82.2,002218,拓日新能,4.04,-2.72,-0.5,-0.25,-1.49,-1.49,0.99,-3.71,完整5日,,T+3,100.0,100.0,死叉强收口｜启动临界窗口,3,50.62,72.38,76.03,,0.0639,否,88.0,4.04,暂无同日行业数据,未分类,,,未取得市值,,68/100｜筹码结构较好,结构偏弱，不建议因为低价或历史涨停次数单独介入,4.01~4.01（承接/回踩）,4.31~4.34（突破确认）,3.94,4.21,4.30 / 4.32,4.48 / 4.59,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约1.5%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.60，前期有明显缩量，而当前量比约1.11，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有16次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.6%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约50.6%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,4.0,T+5收盘退出,5,3.98,-0.7,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.0,-2.75,5日内未触发关键退出信号,-1.49
2026-08-31,1,99.8,002291,遥望科技,5.46,10.07,8.24,5.31,5.86,6.59,14.1,-2.2,完整5日,T+1,T+1,93.0,100.0,死叉强收口｜启动临界窗口,3,52.47,61.49,64.87,,0.1116,否,93.0,5.46,暂无同日行业数据,未分类,,,未取得市值,,59/100｜筹码结构中性,中期趋势仍在，但短线位置一般，更适合等待回踩确认,5.20~5.26（承接/回踩）,6.27~6.30（突破确认）,5.06,6.13,6.25 / 6.25,6.48 / 6.63,当前仍站在20日线之上，20日线相对60日线高约5.7%，但短线均线结构还不算特别强。近20日上涨约4.2%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.63，量能处于收缩状态，但当前量比约3.56，启动力度还需要继续观察。过去250个交易日有8次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约5.0%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约52.5%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,5.36,移动止盈退出,2,5.91,6.43,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,16.23,-0.37,2026-09-01盘中达到第一止盈，但T+1不可卖；2026-09-02达到第一止盈：卖出50%；2026-09-02从峰值回撤约3.5%后退出,6.59
2026-08-31,2,87.7,002029,七匹狼,9.08,2.53,1.43,-1.32,-0.99,-0.11,4.19,-2.2,完整5日,,T+1,78.0,100.0,死叉强收口｜启动临界窗口,3,63.62,58.82,66.18,,0.0321,否,80.0,9.08,暂无同日行业数据,未分类,,,未取得市值,,55/100｜筹码结构中性,中期趋势仍在，但短线位置一般，更适合等待回踩确认,8.71~8.85（承接/回踩）,9.61~9.69（突破确认）,8.50,9.31,9.58 / 9.67,10.08 / 10.40,当前仍站在20日线之上，20日线相对60日线高约7.1%，但短线均线结构还不算特别强。近20日上涨约2.9%，更像整理后的早期抬升，方向性仍需后续确认。近期量能没有明显收缩，5/20成交量比约0.97，因此“底部缩量”的特征并不突出。过去250个交易日有11次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.2%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约63.6%，近2日持续修复，符合本策略重点关注的死叉衰竭形态。,是,9.18,移动止盈退出,2,9.21,1.46,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,3.05,-1.85,2026-09-02达到第一止盈：卖出50%；2026-09-02从峰值回撤约2.2%后退出,-0.11
2026-08-31,3,85.6,600617,国新能源,3.44,1.16,0.58,-3.2,-2.33,-3.2,3.2,-4.36,完整5日,,T+1,100.0,100.0,死叉强收口｜启动临界窗口,3,18.36,46.51,53.57,,0.1467,否,100.0,3.44,暂无同日行业数据,未分类,,,未取得市值,,68/100｜筹码结构较好,中期趋势仍在，但短线位置一般，更适合等待回踩确认,3.39~3.42（承接/回踩）,3.58~3.60（突破确认）,3.35,3.50,3.57 / 3.64,3.71 / 3.79,当前仍站在20日线之上，20日线相对60日线高约9.5%，但短线均线结构还不算特别强。近20日上涨约2.7%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.71，前期有明显缩量，而当前量比约1.05，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有11次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.1%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约18.4%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,3.42,移动止盈退出,2,3.46,1.88,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,3.8,-0.29,2026-09-01盘中达到第一止盈，但T+1不可卖；2026-09-02达到第一止盈：卖出50%；2026-09-02从峰值回撤约2.2%后退出,-3.2
2026-08-31,4,84.8,600556,天下秀,4.81,4.57,1.46,-0.21,1.46,2.29,5.61,-1.25,完整5日,T+1,T+1,100.0,100.0,死叉强收口｜启动临界窗口,3,42.29,54.44,59.96,,0.1606,否,82.0,4.81,暂无同日行业数据,未分类,,,未取得市值,,64/100｜筹码结构较好,结构偏弱，不建议因为低价或历史涨停次数单独介入,4.81~4.81（承接/回踩）,5.70~5.73（突破确认）,4.74,5.57,5.68 / 5.68,5.90 / 6.03,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约1.3%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.57，量能处于收缩状态，但当前量比约2.21，启动力度还需要继续观察。过去250个交易日有10次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.6%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约42.3%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,4.75,移动止盈退出,2,4.88,2.67,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,6.95,0.0,2026-09-01盘中达到第一止盈，但T+1不可卖；2026-09-02达到第一止盈：卖出50%；2026-09-02从峰值回撤约2.8%后退出,2.29
2026-08-31,5,84.4,600986,浙文互联,7.46,4.29,0.94,-1.34,1.34,0.8,7.1,-1.61,完整5日,T+1,T+1,100.0,100.0,死叉强收口｜启动临界窗口,3,42.73,60.18,66.26,,0.1298,否,74.0,7.46,暂无同日行业数据,未分类,,,未取得市值,,66/100｜筹码结构较好,已经偏热，优先等回踩，不适合为了信号强行追价,7.48~7.48（承接/回踩）,8.65~8.71（突破确认）,7.33,8.40,8.62 / 8.62,9.04 / 9.31,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-5.4%，短线约8.3%，已经偏热，继续追价的性价比下降。近期5/20成交量比约0.58，量能处于收缩状态，但当前量比约2.00，启动力度还需要继续观察。过去250个交易日有11次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.3%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约42.7%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,7.46,移动止盈退出,2,7.53,1.77,3.0,6.0,-3.0,-6.0,50.0,T+2,T+2,7.1,-0.54,2026-09-01盘中达到第一止盈，但T+1不可卖；2026-09-02达到第一止盈：卖出50%；2026-09-02从峰值回撤约2.8%后退出,0.8
2026-09-01,1,81.9,002659,凯文教育,4.75,0.42,-4.0,-2.53,-2.11,1.47,3.37,-4.63,完整5日,,T+5,100.0,100.0,死叉强收口｜启动临界窗口,3,67.54,81.44,86.29,,0.0392,否,77.0,4.75,暂无同日行业数据,未分类,,,未取得市值,,68/100｜筹码结构较好,中期趋势仍在，但短线位置一般，更适合等待回踩确认,4.57~4.63（承接/回踩）,5.22~5.25（突破确认）,4.50,5.10,5.20 / 5.20,5.39 / 5.51,当前仍站在20日线之上，20日线相对60日线高约9.6%，但短线均线结构还不算特别强。近20日上涨约-6.3%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.48，前期有明显缩量，而当前量比约1.28，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有6次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.6%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约67.5%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,4.71,首止盈后T+5退出,5,4.82,2.47,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,4.25,-3.82,2026-09-03触发软止损预警；2026-09-04触发软止损预警；2026-09-08达到第一止盈：卖出50%,1.47
2026-09-01,2,77.5,600821,金开新能,6.15,-1.14,-2.44,-1.79,-0.98,2.11,4.39,-2.76,完整5日,,T+5,96.0,100.0,死叉强收口｜启动临界窗口,3,42.29,55.52,64.61,,0.0881,否,80.0,6.15,暂无同日行业数据,未分类,,,未取得市值,,61/100｜筹码结构较好,结构偏弱，不建议因为低价或历史涨停次数单独介入,6.21~6.21（承接/回踩）,7.40~7.46（突破确认）,6.08,7.17,7.38 / 7.38,7.77 / 8.01,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-8.5%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.70，前期有明显缩量，而当前量比约1.64，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有11次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.0%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约42.3%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,6.17,首止盈后T+5退出,5,6.28,2.19,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,4.05,-3.08,2026-09-03触发软止损预警；2026-09-08达到第一止盈：卖出50%,2.11
2026-09-01,3,77.4,002400,省广集团,6.95,-2.73,-4.89,-3.02,-2.16,0.14,1.44,-5.76,完整5日,,T+5,95.0,100.0,死叉强收口｜启动临界窗口,3,74.21,84.84,86.42,,0.0367,否,68.0,6.95,暂无同日行业数据,未分类,,,未取得市值,,56/100｜筹码结构中性,价格仍在20日线上方，但结构优势有限，等待进一步确认,6.55~6.62（承接/回踩）,8.08~8.15（突破确认）,6.56,7.85,8.06 / 8.06,8.46 / 8.71,当前仍站在20日线之上，20日线相对60日线高约4.2%，但短线均线结构还不算特别强。近20日上涨约-0.6%，更像整理后的早期抬升，方向性仍需后续确认。近期5/20成交量比约0.75，量能处于收缩状态，但当前量比约2.42，启动力度还需要继续观察。过去250个交易日有7次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约3.9%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约74.2%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,6.83,首止盈后T+5退出,5,6.96,2.25,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,3.22,-4.1,2026-09-03触发软止损预警；2026-09-04触发软止损预警；2026-09-08达到第一止盈：卖出50%,0.14
2026-09-01,4,73.4,601789,宁波建工,4.34,-1.15,0.0,-0.23,-0.92,-0.23,1.61,-1.84,完整5日,,T+2,100.0,100.0,死叉强收口｜启动临界窗口,3,37.2,60.23,69.47,,0.0714,否,62.0,4.34,暂无同日行业数据,未分类,,,未取得市值,,63/100｜筹码结构较好,结构偏弱，不建议因为低价或历史涨停次数单独介入,4.32~4.32（承接/回踩）,4.93~4.96（突破确认）,4.25,4.82,4.92 / 4.92,5.11 / 5.23,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-3.3%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.48，前期有明显缩量，而当前量比约1.23，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有7次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.4%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约37.2%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,4.31,T+5收盘退出,5,4.33,0.26,3.0,6.0,-3.0,-6.0,50.0,,T+5,2.32,-1.16,5日内未触发关键退出信号,-0.23
2026-09-01,5,70.0,002739,儒意电影,8.59,-2.91,-2.56,-1.51,1.05,2.1,2.68,-3.14,完整5日,,T+5,91.0,100.0,死叉强收口｜启动临界窗口,3,36.87,63.04,71.14,,0.1286,否,59.0,8.59,暂无同日行业数据,未分类,,,未取得市值,,62/100｜筹码结构较好,结构偏弱，不建议因为低价或历史涨停次数单独介入,8.86~8.86（承接/回踩）,11.16~11.23（突破确认）,8.71,10.92,11.13 / 11.13,11.54 / 11.80,价格虽然进入候选，但均线结构并不算漂亮，后续更依赖实际承接而不是单纯趋势延续。近20日上涨约-2.5%，更像整理后的早期抬升，方向性仍需后续确认。5/20成交量比约0.41，前期有明显缩量，而当前量比约1.38，属于“先缩量、再温和放量”的状态，这一点比较贴合当前策略。过去250个交易日有5次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约2.4%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约36.9%，近4日持续修复，符合本策略重点关注的死叉衰竭形态。,是,8.53,首止盈后T+5退出,5,8.77,2.71,3.0,6.0,-3.0,-6.0,50.0,T+5,T+5,3.4,-2.46,2026-09-08达到第一止盈：卖出50%,2.1
2026-09-02,1,50.8,603336,宏辉果蔬,9.61,-3.75,-4.89,-2.5,2.81,0.73,4.89,-5.93,完整5日,,T+4,91.0,100.0,死叉强收口｜启动临界窗口,3,45.7,49.49,77.31,,0.042,否,51.0,9.61,暂无同日行业数据,未分类,,,未取得市值,,62/100｜筹码结构较好,价格仍在20日线上方，但结构优势有限，等待进一步确认,9.30~9.50（承接/回踩）,10.56~10.68（突破确认）,9.02,10.10,10.53 / 10.79,11.30 / 11.79,当前仍站在20日线之上，20日线相对60日线高约9.5%，但短线均线结构还不算特别强。近20日上涨约-2.3%，更像整理后的早期抬升，方向性仍需后续确认。近期量能没有明显收缩，5/20成交量比约0.95，因此“底部缩量”的特征并不突出。过去250个交易日有5次涨停，历史弹性明显高于普通低价股；近10日最大单日涨幅约4.8%。MACD仍处死叉，但DEA-DIF开口较前一日收缩约45.7%，近3日持续修复，符合本策略重点关注的死叉衰竭形态。,是,9.34,强势止盈/清仓,4,9.9,4.3,3.0,6.0,-3.0,-6.0,50.0,T+4,T+4,7.92,-3.21,2026-09-03盘中达到第一止盈，但T+1不可卖；2026-09-04触发软止损预警；2026-09-08达到第一止盈：卖出50%；达到第二止盈,0.73
